# t (s)	mx ()	my ()	mz ()
4.450278257861855e-09	-0.98985815	0.13629237	-0.036576357
4.50041600075592e-09	-0.9922193	0.117714025	-0.037189413
4.550529630024373e-09	-0.9942625	0.09876082	-0.037850402
4.600030311550447e-09	-0.99595165	0.07964424	-0.038549405
4.650181637250487e-09	-0.99730885	0.059858453	-0.039302632
4.700241999768e-09	-0.9982852	0.03967354	-0.04009745
4.7503135070294125e-09	-0.99885863	0.019036109	-0.0409325
4.80046623236314e-09	-0.9990017	-0.0020943736	-0.041805454
4.850534731654052e-09	-0.9986849	-0.023655115	-0.042709
4.900080857506451e-09	-0.99788916	-0.045451883	-0.043629453
4.950209899806372e-09	-0.99656427	-0.067970075	-0.044581152
5.000246428049242e-09	-0.99468786	-0.09090608	-0.045544304
5.050363632646098e-09	-0.9922199	-0.114326224	-0.046513904
5.100499127579743e-09	-0.98912907	-0.13818312	-0.047479365
5.15053900632663e-09	-0.9853918	-0.16239509	-0.0484282
5.200141573379791e-09	-0.98101443	-0.1867572	-0.04934319
5.250221898409976e-09	-0.97588825	-0.21167822	-0.050229467
5.300274269172646e-09	-0.9700319	-0.2368621	-0.051065333
5.3504272225712456e-09	-0.9634101	-0.26231748	-0.051840413
5.400515694424129e-09	-0.95603025	-0.28789765	-0.052539848
5.450048754300639e-09	-0.9479725	-0.31328088	-0.05314676
5.5001850241430925e-09	-0.93904763	-0.33898732	-0.053664625
5.5502548309339785e-09	-0.9293703	-0.36459598	-0.054075696
5.6003432948346474e-09	-0.9189414	-0.39007026	-0.054373205
5.650494889375249e-09	-0.9077737	-0.4153514	-0.054551564
5.700551759750034e-09	-0.8959346	-0.44028026	-0.054606996
5.750134340056484e-09	-0.8835634	-0.4645977	-0.054540195
5.800238808104598e-09	-0.87045515	-0.48871994	-0.05435108
5.850283059209665e-09	-0.8568033	-0.5122943	-0.054043896
5.900420414758321e-09	-0.8426193	-0.5353329	-0.05362352
5.950536667660214e-09	-0.8279909	-0.55773056	-0.053098477
6.000052895568585e-09	-0.8131517	-0.579198	-0.052485995
6.050205872353413e-09	-0.7977883	-0.60023665	-0.051781237
6.10029610098538e-09	-0.78216535	-0.6205159	-0.05100403
6.150395919842714e-09	-0.76631486	-0.6400491	-0.050165374
6.200543188277922e-09	-0.75027597	-0.658841	-0.04927669
6.250058080945186e-09	-0.7343151	-0.6766485	-0.048362635
6.300201660673773e-09	-0.71806854	-0.6939303	-0.047411412
6.35031471560451e-09	-0.70178634	-0.71045655	-0.046445977
6.400374728525016e-09	-0.68550915	-0.72623706	-0.045476962
6.450511245725309e-09	-0.6692233	-0.7413319	-0.04451113
6.5000684672748554e-09	-0.6531646	-0.7555763	-0.04356917
6.550160965598164e-09	-0.6369905	-0.7693165	-0.042637177
6.600304557101423e-09	-0.62087286	-0.7824346	-0.041730862
6.650388348183229e-09	-0.60485774	-0.7949296	-0.040857665
6.70046507135912e-09	-0.5889349	-0.80684376	-0.040021162
