# t (s)	mx ()	my ()	mz ()
4.6510629239978674e-10	0.9613162	-0.23140962	0.14777732
4.700633393875554e-10	0.959592	-0.24145642	0.14284651
4.755146458711812e-10	0.95757854	-0.252442	0.1372776
4.80355759938971e-10	0.95568883	-0.2621345	0.13220549
4.852985632966693e-10	0.95366174	-0.2719612	0.12690608
4.902029661733479e-10	0.9515542	-0.2816348	0.121529475
4.950595546627048e-10	0.9493747	-0.2911314	0.11609137
5.000154173114119e-10	0.9470576	-0.3007297	0.11042778
5.054598781826678e-10	0.9444065	-0.31115782	0.104075946
5.103047810596117e-10	0.9419568	-0.32032722	0.098312244
5.15253715961436e-10	0.9393694	-0.32957882	0.09231959
5.201488797900625e-10	0.93672836	-0.33860874	0.08629056
5.250111168048139e-10	0.9340277	-0.34745198	0.08020536
5.304866659068588e-10	0.9308983	-0.35725218	0.07324126
5.354093064254134e-10	0.9280089	-0.3659122	0.0668836
5.40255597171409e-10	0.92509806	-0.37429214	0.060538698
5.452113577095767e-10	0.92205733	-0.38270566	0.0539662
5.500933607389624e-10	0.91900253	-0.390834	0.04741202
5.555092918914135e-10	0.91555005	-0.39965874	0.040053476
5.60447087267458e-10	0.9123489	-0.4075218	0.033268772
5.653545978920706e-10	0.9091217	-0.41515866	0.026458364
5.702122967077426e-10	0.905887	-0.42253828	0.019655153
5.751698523277208e-10	0.9025494	-0.42988053	0.012652916
5.800385257842987e-10	0.8992405	-0.43690076	0.005722359
5.854612272724441e-10	0.89552516	-0.44449273	-0.0020543833
5.904103313917521e-10	0.8921124	-0.4512085	-0.009199927
5.953036197716258e-10	0.8887227	-0.4576446	-0.01630525
6.001691780348358e-10	0.88534224	-0.46384	-0.02340565
6.051290832588321e-10	0.88189125	-0.46994275	-0.030675422
6.105671536976547e-10	0.8781082	-0.4763835	-0.03867729
6.154159506640542e-10	0.87474126	-0.48190278	-0.04583476
6.203721673456874e-10	0.8713112	-0.4873241	-0.05316819
6.252509609335827e-10	0.8679512	-0.49244133	-0.06039976
6.30127582261818e-10	0.8646141	-0.49733704	-0.06763629
6.350833616053899e-10	0.8612501	-0.50208604	-0.074994184
6.405111421207755e-10	0.85760325	-0.5070242	-0.08305206
6.453707089997719e-10	0.854377	-0.511211	-0.09026103
6.503284995416464e-10	0.8511282	-0.5152532	-0.09760604
6.551965576974687e-10	0.84798527	-0.5189963	-0.104804456
6.6008563813381e-10	0.8448802	-0.52252996	-0.11201626
6.650397136235209e-10	0.84179115	-0.52587974	-0.11930177
6.704605462604394e-10	0.83848274	-0.52927876	-0.12724337
6.753282145578015e-10	0.83558047	-0.5320938	-0.13434343
6.802790351015051e-10	0.8326996	-0.534727	-0.14153063
6.851382917307459e-10	0.82994574	-0.5370865	-0.1485478
6.900474009248263e-10	0.8272419	-0.5392443	-0.1555961
6.955183543758524e-10	0.82432586	-0.5413822	-0.16339855
7.004032232939453e-10	0.8218131	-0.5430542	-0.1703147
7.052849936457595e-10	0.81939113	-0.5445028	-0.17717566
7.102312406565327e-10	0.8170317	-0.5457445	-0.18407229
7.150900725420663e-10	0.8148098	-0.5467437	-0.19079022
7.200068570652122e-10	0.81266135	-0.5475332	-0.19752815
7.254786165650435e-10	0.8103922	-0.5481511	-0.20495209
7.303503498417324e-10	0.80848277	-0.54847085	-0.21149299
7.35245124990566e-10	0.80667245	-0.5485749	-0.21799687
7.401860074607255e-10	0.8049574	-0.54846	-0.22449043
7.450410641714994e-10	0.8033846	-0.5481327	-0.23079887
7.504905191246989e-10	0.8017543	-0.5475134	-0.23779158
7.554298834033121e-10	0.80040246	-0.5467229	-0.24404697
7.602994014726678e-10	0.79918873	-0.545731	-0.25013474
7.652053727484378e-10	0.7980871	-0.54451907	-0.2561867
7.701386216320904e-10	0.79710364	-0.5430858	-0.2621881
7.755593508851003e-10	0.7961683	-0.5412636	-0.26868302
7.804458557226965e-10	0.79545677	-0.5393997	-0.2744468
7.853903600970675e-10	0.79486495	-0.53730047	-0.28018937
7.902438233553638e-10	0.7944103	-0.5350317	-0.28573704
7.95165357762664e-10	0.7940777	-0.5325206	-0.29127088
8.000864096885479e-10	0.7938749	-0.5297979	-0.29671043
8.054998457730618e-10	0.7938024	-0.52655834	-0.30258438
8.104052249538579e-10	0.793873	-0.5234013	-0.3078062
8.153436621401188e-10	0.79407513	-0.52001005	-0.31296507
8.201838934751916e-10	0.7944006	-0.5164784	-0.31792444
8.251303637862232e-10	0.7948632	-0.51265633	-0.3228924
8.300299783410231e-10	0.79545057	-0.50865746	-0.32771215
8.35442186510031e-10	0.796248	-0.5039929	-0.33291775
8.403620189092713e-10	0.79710734	-0.4995264	-0.33754054
8.452874391574253e-10	0.7980948	-0.49483776	-0.3420632
8.501359195251455e-10	0.7991899	-0.49000916	-0.346411
8.55087475196561e-10	0.80043316	-0.48485819	-0.35074332
8.60542390119249e-10	0.8019465	-0.47892457	-0.35538825
8.653883736505762e-10	0.8034158	-0.47342396	-0.359401
8.703227335472446e-10	0.8050302	-0.46759933	-0.3633756
