# t (s)	mx ()	my ()	mz ()
0	0.099875234	0.94881475	0.29962572
1.0041396426284952e-10	0.2102932	0.9613466	0.17620835
2.0005422131416829e-10	0.27120465	0.9568161	0.10265686
3.001974306394084e-10	0.303991	0.9507	0.058158778
4.004354769309017e-10	0.3200789	0.9466754	0.03141179
5.001111592170317e-10	0.32628784	0.9449506	0.015414329
6.002861600607547e-10	0.3266715	0.9449272	0.0057272776
7.004788911049902e-10	0.3235201	0.9460295	-0.00011711499
8.001647623430515e-10	0.31824476	0.9478121	-0.0036457903
9.003510562451964e-10	0.31160563	0.95000714	-0.0058181
1.0005045050463127e-09	0.30410933	0.9524268	-0.007168944
1.1001778224973646e-09	0.2960754	0.9549509	-0.008030658
1.2004179793850402e-09	0.28758064	0.9575413	-0.008612655
1.3000524567646727e-09	0.2788138	0.96012986	-0.009028436
1.4002138582973789e-09	0.2697222	0.9627234	-0.009355927
1.5004678114765398e-09	0.26036257	0.9652971	-0.009637266
1.6001254335242661e-09	0.25080472	0.96782506	-0.009897741
1.7002661600758413e-09	0.24093851	0.9703287	-0.010156889
1.8004911492836395e-09	0.23078747	0.9727934	-0.010424229
1.9001757848770186e-09	0.22039834	0.9751997	-0.010704908
2.0003283997643244e-09	0.20964463	0.9775677	-0.011006512
2.1005055155612708e-09	0.19854699	0.9798813	-0.011331401
2.200191499303389e-09	0.18713808	0.982123	-0.011680551
2.300390799307226e-09	0.17527366	0.9843079	-0.01205997
2.4000070654504717e-09	0.16305292	0.98640376	-0.012467721
2.500212138052559e-09	0.15029874	0.9884245	-0.012910798
2.600445244997532e-09	0.13704276	0.9903458	-0.013389183
2.700068585376218e-09	0.12333646	0.9921414	-0.013901651
2.800227560755081e-09	0.10898368	0.9938148	-0.014456129
2.900481571291625e-09	0.09400101	0.9953371	-0.015052554
3.000125685694416e-09	0.07845621	0.99667513	-0.01568824
3.1002576977809303e-09	0.062135685	0.9978161	-0.016371695
3.200491278169551e-09	0.045051914	0.99872226	-0.017101888
3.300161764314142e-09	0.027279507	0.99935293	-0.017874304
3.400303166821152e-09	0.008592289	0.99967366	-0.018696824
3.5004936144742033e-09	-0.010978109	0.9996335	-0.01956528
3.6001747029491647e-09	-0.03135299	0.99918306	-0.020472225
3.700357458387156e-09	-0.052769613	0.9982597	-0.021423012
3.800505136327841e-09	-0.07514242	0.9968014	-0.022407066
3.900177612753615e-09	-0.098377444	0.9947508	-0.023411928
4.000408813532077e-09	-0.122715056	0.9920136	-0.024437629
4.100030528194453e-09	-0.14785239	0.98854864	-0.025459189
4.200191381232066e-09	-0.17404005	0.98424304	-0.026472542
4.300442999460336e-09	-0.20110849	0.9790365	-0.027454427
4.400093535337262e-09	-0.22877951	0.97290766	-0.028377643
4.500236371751568e-09	-0.25724483	0.96573675	-0.02923001
4.6004730130044316e-09	-0.28626037	0.9575035	-0.029984366
4.700158006361647e-09	-0.31547713	0.94824755	-0.030614192
4.800317369687754e-09	-0.34501663	0.9378756	-0.031105671
4.900513273460775e-09	-0.3745579	0.92645055	-0.031438626
5.000204926067715e-09	-0.4037428	0.91409177	-0.031600263
5.100407578958192e-09	-0.43266973	0.9007487	-0.03158591
5.200052688568352e-09	-0.46084195	0.88666093	-0.031395845
5.300261408556786e-09	-0.48840293	0.87178487	-0.03103431
5.400511309204881e-09	-0.5150506	0.8563198	-0.030513853
5.500152595242493e-09	-0.5404968	0.84050465	-0.029856121
5.600318800047869e-09	-0.5649379	0.8242952	-0.029074317
5.7000059500388196e-09	-0.5880637	0.8079834	-0.0281986
5.8002359596642784e-09	-0.61007386	0.7915236	-0.02724317
5.900414316732243e-09	-0.63081783	0.77512264	-0.026235873
6.0000815351753355e-09	-0.6502225	0.75894964	-0.0252028
6.100335576795783e-09	-0.6685296	0.7429065	-0.024151433
6.200003580654982e-09	-0.6855686	0.7272446	-0.023110226
6.300185075386391e-09	-0.7015824	0.71184045	-0.022081152
6.400430542092001e-09	-0.7165505	0.6968025	-0.02107973
6.50011135618081e-09	-0.73045135	0.6822465	-0.020120138
6.600285985405381e-09	-0.7434996	0.6680317	-0.019198025
6.700509851904569e-09	-0.7556961	0.6542304	-0.018321732
6.8001998658199695e-09	-0.7670401	0.64091873	-0.017498273
6.9004127269740155e-09	-0.7777135	0.62794906	-0.016719854
7.000066118417594e-09	-0.78765965	0.61545026	-0.015994763
7.100299857813087e-09	-0.79704684	0.60326564	-0.015313869
7.200542402551164e-09	-0.8058675	0.5914518	-0.014680035
7.300184326456424e-09	-0.8141197	0.58005965	-0.014094877
7.400363134104017e-09	-0.821942	0.5689398	-0.013549609
7.500034803177314e-09	-0.8292918	0.5581893	-0.013047728
7.600291705052373e-09	-0.8362862	0.54767114	-0.01258153
7.700484440295101e-09	-0.8429098	0.53743637	-0.012152074
7.800137171812298e-09	-0.84916514	0.5275122	-0.011758881
7.900367533480909e-09	-0.8551496	0.5177685	-0.0113954535
8.00005893609161e-09	-0.86082155	0.5082962	-0.011063886
8.100241146965814e-09	-0.8662626	0.49897957	-0.01075886
8.20042154173346e-09	-0.8714654	0.48984876	-0.010480338
8.30010060291174e-09	-0.8764246	0.4809316	-0.01022791
8.400341436320383e-09	-0.8812102	0.47211727	-0.009997444
8.500492178942999e-09	-0.8858058	0.4634487	-0.009789246
8.600136367223234e-09	-0.89020807	0.45494604	-0.009602795
8.700384233167092e-09	-0.8944794	0.44650015	-0.009434929
8.800054740102276e-09	-0.89858115	0.43819696	-0.009286685
8.900211070077625e-09	-0.90256846	0.4299341	-0.00915557
9.000399075255363e-09	-0.90643245	0.42173642	-0.009041564
9.100086895653171e-09	-0.91016275	0.413634	-0.008944483
9.200298891327346e-09	-0.91380596	0.40553087	-0.008862768
9.30045291446721e-09	-0.9173484	0.3974618	-0.0087965205
9.400127805830597e-09	-0.9207829	0.38944802	-0.008745515
9.500377987454281e-09	-0.9241524	0.38139245	-0.008708911
9.600015589370493e-09	-0.9274227	0.3733781	-0.008686912
9.700179303519604e-09	-0.9306372	0.365301	-0.0086790975
9.800432624231286e-09	-0.93378603	0.35718355	-0.008685561
9.900101582722383e-09	-0.9368531	0.34906778	-0.00870615
1.0000250536191098e-08	-0.9398754	0.34085414	-0.008741144
1.0100470201952443e-08	-0.94284403	0.3325624	-0.008790674
1.020015257994785e-08	-0.9457445	0.32422966	-0.008854562
1.0300333919754555e-08	-0.94860995	0.3157553	-0.00893379
1.0400505432469955e-08	-0.95142806	0.307167	-0.009028442
1.0500181431437105e-08	-0.9541873	0.29849207	-0.009138417
1.0600415508572513e-08	-0.95691854	0.28962287	-0.009265452
1.0700043058590055e-08	-0.9595915	0.28064612	-0.0094087
1.0800215949110342e-08	-0.96223754	0.2714406	-0.009570537
1.090047089417031e-08	-0.9648445	0.26202884	-0.0097512305
1.1000117912723875e-08	-0.96739405	0.2524578	-0.009950319
1.1100260336137849e-08	-0.9699136	0.24260142	-0.010171002
1.120049747155651e-08	-0.972391	0.23247516	-0.010413744
1.130017288290075e-08	-0.9748079	0.22212417	-0.010678056
1.1400322785927676e-08	-0.9771859	0.21141669	-0.010968039
1.1500525267547493e-08	-0.9795103	0.2003692	-0.011284154
1.1600207645730713e-08	-0.9817627	0.18901958	-0.0116260145
1.1700383671200799e-08	-0.9839591	0.17722304	-0.011998815
1.1800005402529581e-08	-0.98606825	0.16507223	-0.012400439
1.1900230465654091e-08	-0.98810446	0.1523924	-0.01283749
1.200044517252048e-08	-0.9900425	0.13922182	-0.013309586
1.2100060531632714e-08	-0.9918575	0.12560551	-0.013815651
1.2200241971194219e-08	-0.993554	0.111345366	-0.0143636195
1.2300489395748081e-08	-0.9951024	0.09646634	-0.014953109
1.240011880371328e-08	-0.9964703	0.08103292	-0.0155815985
1.2500260301846669e-08	-0.99764645	0.064827636	-0.016257767
1.2600508131166043e-08	-0.99859333	0.04786542	-0.016980557
1.2700165293814765e-08	-0.99927044	0.03022567	-0.01774536
1.2800296846573121e-08	-0.9996449	0.011678098	-0.018560324
1.2900511711052259e-08	-0.9996667	-0.007752876	-0.019421767
1.3000188990626076e-08	-0.99928653	-0.027978146	-0.020321984
1.3100347764224372e-08	-0.9984439	-0.049235523	-0.021266542
1.320051417691341e-08	-0.9970764	-0.07145538	-0.022245865
1.3300194445773928e-08	-0.9951277	-0.09453498	-0.023247357
1.3400402594592069e-08	-0.99250567	-0.11871024	-0.024271216
1.3500020027918315e-08	-0.98916674	-0.14369488	-0.025293445
1.3600202535030997e-08	-0.9849985	-0.1697435	-0.026310483
1.3700449813104766e-08	-0.9799417	-0.19667754	-0.027298968
1.3800087269369192e-08	-0.9739723	-0.22422795	-0.028232133
1.3900233950538522e-08	-0.96696854	-0.25259647	-0.029098356
1.4000479979827514e-08	-0.95890725	-0.28154054	-0.029870337
1.410015176191544e-08	-0.94982606	-0.31070685	-0.030521035
1.420030000581248e-08	-0.93962824	-0.34022626	-0.03103664
1.4300500799480793e-08	-0.9283697	-0.36978412	-0.031396236
1.4400191303774504e-08	-0.9161674	-0.3990161	-0.031585943
1.4500384066750869e-08	-0.90296906	-0.4280196	-0.031600386
1.4600016713011583e-08	-0.8890087	-0.456297	-0.03143856
1.4700254248432628e-08	-0.87423515	-0.48400187	-0.031103829
1.480047599445496e-08	-0.85885984	-0.5108007	-0.030608084
1.4900110351909445e-08	-0.84310895	-0.5364212	-0.029971827
1.5000301699799906e-08	-0.8269371	-0.5610585	-0.029207852
1.510055334012261e-08	-0.8105537	-0.58451027	-0.028341228
1.520021231741657e-08	-0.7941898	-0.6065929	-0.027401527
1.5300386345110745e-08	-0.777775	-0.62753856	-0.026401222
1.5400071393459925e-08	-0.76157033	-0.6471451	-0.025371611
1.550031609524889e-08	-0.74548787	-0.6656441	-0.024321135
1.560051815653204e-08	-0.72969276	-0.682957	-0.023272729
1.5700167665464373e-08	-0.7143143	-0.6990584	-0.02224556
1.5800411030990852e-08	-0.6992143	-0.7141925	-0.021238962
