# t (s)	mx ()	my ()	mz ()
3.600084993305749e-09	-0.95194834	-0.29692072	-0.07240911
3.7003143201374417e-09	-0.92694485	-0.3672594	-0.07384676
3.8005417019268104e-09	-0.8964302	-0.43631428	-0.07450936
3.9001711370306965e-09	-0.86109465	-0.50244933	-0.074326344
4.000350460223385e-09	-0.82125455	-0.5653248	-0.07332523
4.1000354933555105e-09	-0.7781922	-0.62344897	-0.07163747
4.200277229819297e-09	-0.7323613	-0.6769183	-0.06943171
4.300446500436763e-09	-0.684863	-0.72517294	-0.06693328
4.400110538168648e-09	-0.6365843	-0.7681292	-0.06436345
4.500371389575561e-09	-0.58746547	-0.8065241	-0.06187532
4.6000358050013e-09	-0.53836596	-0.84027255	-0.059641175
4.700213059819814e-09	-0.48883837	-0.8701658	-0.057740938
4.80043876020557e-09	-0.4390626	-0.8964265	-0.056258045
4.900122308933868e-09	-0.389171	-0.9192675	-0.05524323
5.000288692849848e-09	-0.33840248	-0.9391947	-0.054711808
5.1004671717929445e-09	-0.28668183	-0.9562718	-0.054682564
5.200146084400312e-09	-0.23393638	-0.9705141	-0.055154096
5.300361865612567e-09	-0.17925672	-0.9820446	-0.056123435
5.400503964948491e-09	-0.12261538	-0.99064034	-0.05756683
5.500161076014949e-09	-0.06395948	-0.99604595	-0.059434414
5.600410078432214e-09	-0.0024350686	-0.99796027	-0.061679564
5.700041377748483e-09	0.061289	-0.9959181	-0.06417191
5.800180467925233e-09	0.12780158	-0.9894001	-0.066792116
5.900426321784492e-09	0.19647217	-0.9778881	-0.06933968
6.000089414578751e-09	0.266139	-0.96108186	-0.071577534
6.100237258496007e-09	0.3365867	-0.9385722	-0.07330547
6.200442432472821e-09	0.40634355	-0.910435	-0.07432184
6.300127331899865e-09	0.4737627	-0.87719995	-0.07451069
6.400320662759799e-09	0.5383567	-0.83914185	-0.073857725
6.50050777153975e-09	0.5988008	-0.7972465	-0.072444424
6.6001869129651185e-09	0.6541691	-0.7526592	-0.070446014
6.700432566775086e-09	0.70472926	-0.7057744	-0.068047665
6.800080707017256e-09	0.7498692	-0.65787953	-0.06549086
6.900257582281673e-09	0.7903012	-0.6089972	-0.062942274
7.000523992992168e-09	0.826141	-0.5596982	-0.060574614
7.10019089211776e-09	0.85757744	-0.5104965	-0.058523737
7.200335542157051e-09	0.88536406	-0.4608727	-0.056852214
7.300571653875521e-09	0.90973073	-0.41089916	-0.05562579
7.400255023668005e-09	0.9308456	-0.36068568	-0.054882824
7.500423909294996e-09	0.94915164	-0.30942446	-0.05463313
7.600060445042752e-09	0.964589	-0.25730747	-0.05488535
7.700307875791699e-09	0.97735566	-0.20337848	-0.055639498
7.800490047383515e-09	0.9872578	-0.14763093	-0.05687956
7.900106665545397e-09	0.9940775	-0.090034455	-0.058563977
8.000318451675584e-09	0.99758494	-0.029656267	-0.06065818
8.100542717273954e-09	0.9973186	0.033319157	-0.06306646
8.200158438816537e-09	0.99283236	0.098447606	-0.065644056
8.300325783074298e-09	0.98356664	0.1662189	-0.06824867
8.400005439353643e-09	0.9691509	0.23538752	-0.07064446
8.500227719911815e-09	0.9491043	0.30582765	-0.07262844
8.600369831532053e-09	0.9234146	0.37601367	-0.07397481
8.70003032422149e-09	0.8924266	0.44443542	-0.07453215
8.800288266013912e-09	0.8562937	0.5105953	-0.07424357
8.900460748293837e-09	0.81597203	0.5729426	-0.07314631
9.000102808788641e-09	0.77256227	0.630439	-0.071384355
9.100328900858342e-09	0.72648203	0.6832544	-0.06913003
9.200014038568318e-09	0.67905486	0.73064345	-0.066622406
9.300201440604776e-09	0.6304333	0.7732136	-0.064042024
9.400401964338243e-09	0.58129823	0.8110048	-0.06157856
9.500082588367505e-09	0.53216666	0.84423286	-0.05938224
9.600325205983417e-09	0.4825839	0.8736664	-0.057529997
9.700479894619349e-09	0.4328056	0.89947623	-0.056104325
9.800131857876195e-09	0.38286552	0.92191964	-0.055149663
9.900388460415392e-09	0.3319505	0.94149876	-0.054680347
1.0000044532996644e-08	0.28036028	0.9581448	-0.0547132
1.010019615519213e-08	0.22718069	0.9721142	-0.05524867
1.0200427600326774e-08	0.17225972	0.98328876	-0.05627929
1.0300099386259494e-08	0.11561668	0.9914707	-0.057771813
1.0400246553599343e-08	0.056370545	0.99648917	-0.059698112
1.0500433346925176e-08	-0.0054411837	0.99792945	-0.06198143
1.0600114167771732e-08	-0.06951705	0.9953555	-0.06449838
1.0700302878003395e-08	-0.13635226	0.9882339	-0.06712171
1.080045362626147e-08	-0.20517771	0.9760746	-0.06964211
1.0900125382352198e-08	-0.2749635	0.95857275	-0.07182703
1.1000368808179509e-08	-0.34545422	0.9353279	-0.073476255
1.1100006215323242e-08	-0.4146398	0.9066777	-0.07438967
1.1200162595788858e-08	-0.4820479	0.8726743	-0.074474394
1.1300420531718171e-08	-0.54621017	0.83406097	-0.0737189
1.1400089010669149e-08	-0.6057807	0.79197377	-0.072229624
1.1500262288826374e-08	-0.6608025	0.746868	-0.070161775
1.160049992512846e-08	-0.7107066	0.69978595	-0.067730114
1.170019245874318e-08	-0.75523126	0.651751	-0.065164804
1.1800360310402655e-08	-0.7950567	0.6028103	-0.06263142
1.1900037965940322e-08	-0.83014715	0.55377066	-0.060309164
1.2000284117616429e-08	-0.86127627	0.5042623	-0.05829049
1.210050024046639e-08	-0.88862884	0.45457345	-0.05667154
1.2200132077724856e-08	-0.9124481	0.4048508	-0.05551002
1.230034984205177e-08	-0.9333065	0.35428536	-0.054823756
1.2400036125137941e-08	-0.95117617	0.3031501	-0.05463711
1.2500226221321896e-08	-0.96635735	0.25057796	-0.05495318
1.2600383384618413e-08	-0.97875947	0.19648346	-0.05576905
1.2700065009921208e-08	-0.9882511	0.14076391	-0.057060767
1.2800285476016509e-08	-0.9947151	0.0825282	-0.058808457
1.2900418127391738e-08	-0.9977684	0.021876037	-0.060946174
1.300007096581861e-08	-0.9970101	-0.041059073	-0.063371226
1.3100319656963304e-08	-0.991934	-0.10690355	-0.0659769
1.3200465554246935e-08	-0.98203266	-0.17491667	-0.068568215
1.3300100660505878e-08	-0.9669401	-0.2442189	-0.070922114
1.3400340381497733e-08	-0.94617635	-0.314711	-0.07283707
1.350001723346114e-08	-0.9199165	-0.38446262	-0.07408678
1.360017927993237e-08	-0.8881248	-0.4529621	-0.074542835
1.3700375625613986e-08	-0.8514368	-0.51866275	-0.07414805
1.3800066443497128e-08	-0.8108509	-0.5801876	-0.07296436
1.390027425213378e-08	-0.766847	-0.63740635	-0.07112141
1.4000460885948664e-08	-0.7205397	-0.6895487	-0.06882218
1.4100154587871934e-08	-0.6729566	-0.7362944	-0.066295855
1.4200385226375306e-08	-0.62422913	-0.7782588	-0.06372013
1.4300021847089572e-08	-0.5753295	-0.8152733	-0.061295353
1.4400244121381229e-08	-0.52590835	-0.8481657	-0.059126638
1.4500488271150643e-08	-0.4763008	-0.8771235	-0.057325006
1.4600139571597534e-08	-0.42673302	-0.9023846	-0.0559623
1.4700325356805966e-08	-0.37645718	-0.92456275	-0.055062592
1.4800017477629242e-08	-0.32572502	-0.94367427	-0.054657627
1.4900228709507607e-08	-0.2737009	-0.9600681	-0.054753292
1.5000383250947372e-08	-0.2203246	-0.9736872	-0.055352192
1.510004818598711e-08	-0.16548027	-0.9844449	-0.056436658
1.5200289996897762e-08	-0.1082376	-0.9922916	-0.05799361
1.5300427755243714e-08	-0.04868364	-0.99687845	-0.059969522
1.5400061340565758e-08	0.013107454	-0.99783957	-0.062277447
1.5500311876502487e-08	0.07786553	-0.9947146	-0.0648296
1.5600482862769174e-08	0.1449739	-0.9869816	-0.0674512
1.570010530162762e-08	0.21364157	-0.9742338	-0.06993059
1.580031689789068e-08	0.28390187	-0.95594215	-0.07207078
1.590054822957895e-08	0.35434052	-0.93198156	-0.07363586
1.6000181227493792e-08	0.42332178	-0.90264857	-0.07444771
1.6100345427555914e-08	0.49037677	-0.86802256	-0.07442415
1.6200033395548567e-08	0.553696	-0.8291208	-0.07357426
1.6300278784752957e-08	0.6130347	-0.7863919	-0.07199501
1.6400463014416815e-08	0.66741866	-0.74098855	-0.06986894
1.6500114680756954e-08	0.71639127	-0.6939956	-0.06742185
1.660036003434986e-08	0.7605375	-0.6455854	-0.06483811
1.670005601217023e-08	0.79958916	-0.5968186	-0.062333714
1.6800245196188517e-08	0.83431894	-0.54749906	-0.06003346
1.6900427081180094e-08	0.8649294	-0.4980011	-0.058062732
1.700011455560746e-08	0.89170086	-0.44854346	-0.05650554
1.7100358937413387e-08	0.9152662	-0.39846033	-0.05539552
1.7200501626079883e-08	0.93573207	-0.3478431	-0.054772425
1.730014966215011e-08	0.95324117	-0.2965984	-0.054649137
1.7400399831272544e-08	0.9680823	-0.24382015	-0.055029076
1.7500048408552273e-08	0.9800745	-0.18978527	-0.055901647
1.7600187997215835e-08	0.9892416	-0.13355136	-0.057257198
1.7700414293092514e-08	0.9952961	-0.07501249	-0.05905824
1.7800086062011687e-08	0.9978882	-0.014323448	-0.06122886
1.7900233388170602e-08	0.996618	0.049246036	-0.06369469
1.8000415137419603e-08	0.99096364	0.11535096	-0.06630788
1.8100096798859842e-08	0.980481	0.18328935	-0.06887154
1.820029652838466e-08	0.96462184	0.2531329	-0.07119466
1.8300445044122586e-08	0.9431604	0.3235827	-0.07303502
1.8400110449772266e-08	0.91620576	0.3931959	-0.074190274
1.8500358541712608e-08	0.8837344	0.46146327	-0.07453978
1.860001750384965e-08	0.8466903	0.5263859	-0.074043885
1.8700186554349902e-08	0.8054625	0.58766717	-0.07276444
1.880044022780859e-08	0.7610978	0.64428884	-0.07085128
1.890011540933261e-08	0.7147997	0.6955266	-0.068522386
1.900027599391043e-08	0.666854	0.74185586	-0.06596931
1.9100490226088707e-08	0.61805683	0.7831969	-0.063402504
1.920017367208372e-08	0.5690959	0.81966054	-0.061004072
1.9300387861670062e-08	0.51965654	0.85203	-0.058877338
1.9400036171417767e-08	0.47031927	0.88036	-0.057136416
1.9500259887492084e-08	0.42042407	0.90535223	-0.055822276
