# t (s)	mx ()	my ()	mz ()
4.100218918455869e-09	-0.19192319	-0.9797368	-0.05457344
4.200062055728707e-09	-0.14028035	-0.9885689	-0.052678812
4.300147165347428e-09	-0.08906649	-0.9944895	-0.05288235
4.4002321643455536e-09	-0.036350828	-0.99767554	-0.055388916
4.5000740095692995e-09	0.019986078	-0.9978466	-0.06037406
4.600158401379049e-09	0.082625985	-0.99411714	-0.0680331
4.700000665523155e-09	0.15368909	-0.98484564	-0.078403726
4.800085832547798e-09	0.23566762	-0.96733963	-0.091346726
4.900172577108561e-09	0.32963076	-0.9378854	-0.106118225
5.000019989451786e-09	0.43457094	-0.8921431	-0.121153094
5.100111184235816e-09	0.54709685	-0.8258564	-0.13418026
5.200205303438343e-09	0.6595082	-0.73757523	-0.14260082
5.300057181233249e-09	0.76218	-0.6304059	-0.14483075
5.4001504066147304e-09	0.84771	-0.5106783	-0.14128156
5.5002417559390565e-09	0.9121458	-0.3865434	-0.13428232
5.600086724442969e-09	0.95593566	-0.26380438	-0.12706347
5.70017042598856e-09	0.98186	-0.14342372	-0.12247412
5.8000110591383564e-09	0.9920025	-0.024148578	-0.12244876
5.900093463102219e-09	0.98672646	0.09831779	-0.12777784
6.000177025205802e-09	0.96371996	0.22746782	-0.13802658
6.100019687821617e-09	0.91848546	0.3646189	-0.15124522
6.200108545675706e-09	0.84545976	0.50754213	-0.16407375
6.3001988832364684e-09	0.74214226	0.6470974	-0.17244956
6.40004993029538e-09	0.612656	0.770522	-0.17379086
6.50013931264441e-09	0.46625215	0.86802655	-0.1687409
6.600226123199434e-09	0.31399885	0.93539226	-0.16091415
6.700066477281986e-09	0.1624771	0.9742448	-0.15488206
6.800148470689411e-09	0.011245623	0.98778456	-0.15404664
6.900229854493662e-09	-0.14263193	0.97656804	-0.15970853
7.000069351435809e-09	-0.3018337	0.9376707	-0.17059197
7.100156393278522e-09	-0.46571693	0.8654014	-0.1830045
7.200002121417661e-09	-0.62457687	0.756528	-0.19178489
7.300095250551511e-09	-0.7645296	0.6142916	-0.19326648
7.40019004286817e-09	-0.8722431	0.4507969	-0.18781185
7.500033051950635e-09	-0.94276744	0.27977508	-0.1798217
7.60011477921111e-09	-0.9784568	0.10769687	-0.17473088
7.700194860006521e-09	-0.98196733	-0.06491776	-0.17617594
7.800032338444699e-09	-0.95264274	-0.2406224	-0.18439612
7.900114656895942e-09	-0.88556063	-0.42026925	-0.1960931
8.000201392852627e-09	-0.77628624	-0.5952715	-0.2054762
8.100048328178196e-09	-0.62820446	-0.7492734	-0.20766146
8.200137094043707e-09	-0.4535099	-0.8675467	-0.20236754
8.300221617005443e-09	-0.26815468	-0.94326174	-0.19426359
8.4000596410141e-09	-0.08155856	-0.97820646	-0.18955663
8.500139349125204e-09	0.10652037	-0.97531354	-0.19203037
8.600219366250003e-09	0.29765671	-0.9328896	-0.20117363
8.700061079361589e-09	0.48828763	-0.8460388	-0.21215813
8.800150152617663e-09	0.66625595	-0.712393	-0.21849921
8.90024147631604e-09	0.8122511	-0.5408486	-0.21659227
9.000084962341441e-09	0.91305816	-0.3492352	-0.2089546
9.100167370837442e-09	0.96732295	-0.15119553	-0.20209508
9.2000029431449e-09	0.9780199	0.04738394	-0.20167425
9.300083019400352e-09	0.9454943	0.24855009	-0.20885372
9.400166895841386e-09	0.86522007	0.44989538	-0.21955845
9.500006260104797e-09	0.7346195	0.6387814	-0.22675577
9.600093458925334e-09	0.5607046	0.79610914	-0.22576623
9.700179549336538e-09	0.3619706	0.9058574	-0.21833125
9.800017117427151e-09	0.15573607	0.96463186	-0.21123143
9.900096140405743e-09	-0.05246941	0.97585714	-0.21062338
1.0000174641810626e-08	-0.26236996	0.93971145	-0.21777841
1.01000128874547e-08	-0.47023773	0.8520812	-0.22807436
1.0200095707867738e-08	-0.66271526	0.71070117	-0.23412895
1.0300181943361835e-08	-0.81780195	0.5259965	-0.23167983
1.0400021767260675e-08	-0.92067754	0.3187309	-0.22369564
1.0500103190470924e-08	-0.9701389	0.10426682	-0.21757877
1.0600181032816487e-08	-0.9690019	-0.11162748	-0.21897562
