# t (s)	mx ()	my ()	mz ()
0	0.099875234	0.94881475	0.29962572
1.002696810317942e-10	0.21699762	0.9590052	0.18073876
2.0042664805076165e-10	0.28611556	0.9517237	0.109213114
3.000546921053782e-10	0.32701698	0.9424837	0.06621381
4.0028330284410105e-10	0.35165614	0.9350588	0.040089328
5.005067181607837e-10	0.36650667	0.9298827	0.0243355
6.001340868700913e-10	0.3755017	0.92648506	0.014875044
7.003422992008092e-10	0.3810816	0.92427695	0.009123176
8.000269313604269e-10	0.38455948	0.9228619	0.005665002
9.002061264690715e-10	0.38680115	0.9219341	0.003563522
1.0004055695738917e-09	0.38828525	0.9213136	0.002294031
1.1000908896038412e-09	0.3893076	0.9208832	0.0015301587
1.2002792022672591e-09	0.39005914	0.9205655	0.001065532
1.3004555475372024e-09	0.39064306	0.92031795	0.00078456185
1.4001406548207396e-09	0.39112327	0.9201139	0.00061509816
1.5003691889650736e-09	0.39154446	0.91993463	0.0005116457
1.6000026793030838e-09	0.39192563	0.91977215	0.0004490273
1.7001782299538853e-09	0.3922857	0.9196185	0.00041050845
1.8004297637640878e-09	0.3926316	0.9194708	0.0003867756
1.9000820086819617e-09	0.3929662	0.91932774	0.00037205426
2.000223140695715e-09	0.39329648	0.9191863	0.0003626414
2.10046286144591e-09	0.393623	0.9190464	0.0003564787
2.200139432031133e-09	0.3939447	0.9189084	0.00035229154
2.3003030181147435e-09	0.3942658	0.9187705	0.00034925673
2.400497214149279e-09	0.39458513	0.91863334	0.00034693425
2.500182157882408e-09	0.39490128	0.9184974	0.00034503144
2.600385838404739e-09	0.3952176	0.91836107	0.000343373
2.7000153238494026e-09	0.3955308	0.9182261	0.00034185726
2.8002120526477717e-09	0.3958444	0.9180908	0.00034041423
2.9004658710489883e-09	0.39615688	0.917956	0.00033900695
3.0001077433930384e-09	0.3964662	0.91782224	0.0003376306
3.100268879014694e-09	0.3967758	0.91768837	0.0003362466
3.20052279112798e-09	0.39708441	0.91755474	0.00033486212
3.3001804962348403e-09	0.3973898	0.9174224	0.00033347076
3.400337552949439e-09	0.39769545	0.91728985	0.00033206874
3.5005344427426795e-09	0.39799982	0.91715765	0.00033065677
3.6002160835343353e-09	0.3983013	0.91702664	0.00032923627
3.70043157712732e-09	0.39860308	0.9168954	0.0003277958
3.80005592310652e-09	0.39890167	0.9167654	0.00032635574
3.900252832461547e-09	0.3992006	0.9166352	0.0003248957
4.0004993592808074e-09	0.39949828	0.91650534	0.0003234152
4.100145415097292e-09	0.39979282	0.91637677	0.00032192905
4.200296688555168e-09	0.40008736	0.91624814	0.00032042846
4.300550382218928e-09	0.4003808	0.91611975	0.0003189109
4.400218831670921e-09	0.40067106	0.91599274	0.0003173916
4.500371204594065e-09	0.4009613	0.9158657	0.000315853
4.600031934655631e-09	0.40124863	0.91573966	0.0003143049
4.7002881860206815e-09	0.40153632	0.91561335	0.00031273992
4.800467685203972e-09	0.40182218	0.9154879	0.00031115898
4.900096504324117e-09	0.402105	0.9153636	0.00030957916
5.000337615600203e-09	0.402388	0.91523916	0.00030798552
5.100009004180958e-09	0.40266806	0.91511583	0.00030639116
5.2001670831750774e-09	0.4029478	0.9149925	0.0003047806
5.300377708810398e-09	0.4032263	0.9148698	0.0003031556
5.400066877766371e-09	0.40350175	0.9147482	0.00030153035
